original_area_code,original,city,current_state,current_county,current_state_fip,current_county_fip,old_county_fips,state,old_county,population_1950,residence_telephones_1945,population_under5_1950,population_over65_1950,births,black_pop,dial_pulls
206,FALSE,Federal Way,Washington,King,53,33,NA,NA,NA,732992,120948,79082,66726,21468,30786,18
206,FALSE,Bellevue,Washington,King,53,33,NA,NA,NA,732992,120948,79082,66726,21468,30786,18
206,FALSE,Bothell,Washington,King,53,33,NA,NA,NA,732992,120948,79082,66726,21468,30786,18
206,FALSE,Cottage Lake,Washington,King,53,33,NA,NA,NA,732992,120948,79082,66726,21468,30786,18
206,FALSE,Inglewood-Finn Hill,Washington,King,53,33,NA,NA,NA,732992,120948,79082,66726,21468,30786,18
206,FALSE,Kirkland,Washington,King,53,33,NA,NA,NA,732992,120948,79082,66726,21468,30786,18
206,FALSE,Redmond,Washington,King,53,33,NA,NA,NA,732992,120948,79082,66726,21468,30786,18
206,FALSE,Renton,Washington,King,53,33,NA,NA,NA,732992,120948,79082,66726,21468,30786,18
206,FALSE,City of Sammamish,Washington,King,53,33,NA,NA,NA,732992,120948,79082,66726,21468,30786,18
406,TRUE,Great Falls,Montana,Cascade,30,13,NA,NA,NA,53027,6458,6342,4210,2320,795,20
406,TRUE,Missoula,Montana,Missoula,30,63,NA,NA,NA,35493,4570,3934,2993,1140,319,20
206,TRUE,Burien,Washington,King,53,33,NA,NA,NA,732992,120948,79082,66726,21468,30786,18
206,TRUE,Des Moines,Washington,King,53,33,NA,NA,NA,732992,120948,79082,66726,21468,30786,18
206,TRUE,Mercer Island,Washington,King,53,33,NA,NA,NA,732992,120948,79082,66726,21468,30786,18
206,TRUE,Seattle,Washington,King,53,33,NA,NA,NA,732992,120948,79082,66726,21468,30786,18
206,TRUE,Shoreline,Washington,King,53,33,NA,NA,NA,732992,120948,79082,66726,21468,30786,18
206,TRUE,White Center,Washington,King,53,33,NA,NA,NA,732992,120948,79082,66726,21468,30786,18
206,FALSE,Auburn,Washington,King,53,33,NA,NA,NA,732992,120948,79082,66726,21468,30786,18
206,FALSE,East Hill-Meridian,Washington,King,53,33,NA,NA,NA,732992,120948,79082,66726,21468,30786,18
206,FALSE,Federal Way,Washington,King,53,33,NA,NA,NA,732992,120948,79082,66726,21468,30786,18
206,FALSE,Bellevue,Washington,King,53,33,NA,NA,NA,732992,120948,79082,66726,21468,30786,18
206,FALSE,Bothell,Washington,King,53,33,NA,NA,NA,732992,120948,79082,66726,21468,30786,18
206,FALSE,Cottage Lake,Washington,King,53,33,NA,NA,NA,732992,120948,79082,66726,21468,30786,18
206,FALSE,Inglewood-Finn Hill,Washington,King,53,33,NA,NA,NA,732992,120948,79082,66726,21468,30786,18
206,FALSE,Kirkland,Washington,King,53,33,NA,NA,NA,732992,120948,79082,66726,21468,30786,18
206,FALSE,Redmond,Washington,King,53,33,NA,NA,NA,732992,120948,79082,66726,21468,30786,18
206,FALSE,Renton,Washington,King,53,33,NA,NA,NA,732992,120948,79082,66726,21468,30786,18
206,FALSE,City of Sammamish,Washington,King,53,33,NA,NA,NA,732992,120948,79082,66726,21468,30786,18
206,FALSE,Lakewood,Washington,Pierce,53,53,NA,NA,NA,275876,31912,28813,23541,8030,8552,18
206,FALSE,Parkland,Washington,Pierce,53,53,NA,NA,NA,275876,31912,28813,23541,8030,8552,18
206,FALSE,Puyallup,Washington,Pierce,53,53,NA,NA,NA,275876,31912,28813,23541,8030,8552,18
206,FALSE,South Hill,Washington,Pierce,53,53,NA,NA,NA,275876,31912,28813,23541,8030,8552,18
206,FALSE,Spanaway,Washington,Pierce,53,53,NA,NA,NA,275876,31912,28813,23541,8030,8552,18
206,FALSE,Tacoma,Washington,Pierce,53,53,NA,NA,NA,275876,31912,28813,23541,8030,8552,18
206,FALSE,University Place,Washington,Pierce,53,53,NA,NA,NA,275876,31912,28813,23541,8030,8552,18
701,TRUE,Bismarck,North Dakota,Burleigh,38,15,NA,NA,NA,25673,2816,3199,1645,948,180,18
616,FALSE,Houghton,Michigan,Houghton,26,61,NA,NA,NA,39771,4028,3586,4975,672,0,13
206,FALSE,Pullman,Washington,Whitman,53,75,NA,NA,NA,32469,5231,3335,2490,718,130,18
701,TRUE,West Fargo,North Dakota,Cass,38,17,NA,NA,NA,58877,7415,6739,4444,1834,118,18
206,FALSE,Lacey,Washington,Thurston,53,67,NA,NA,NA,44884,5961,5130,4191,1244,314,18
206,FALSE,Olympia,Washington,Thurston,53,67,NA,NA,NA,44884,5961,5130,4191,1244,314,18
218,TRUE,Moorhead,Minnesota,Clay,27,27,NA,NA,NA,30363,3047,3534,2077,1124,30,11
208,TRUE,Moscow,Idaho,Latah,16,57,NA,NA,NA,20971,3179,2285,1540,516,63,20
206,FALSE,Yakima,Washington,Yakima,53,77,NA,NA,NA,135723,10875,16703,10388,3238,4886,18
616,FALSE,Ishpeming,Michigan,Marquette,26,103,NA,NA,NA,47654,5320,5046,4110,1424,381,13
616,FALSE,Negaunee,Michigan,Marquette,26,103,NA,NA,NA,47654,5320,5046,4110,1424,381,13
616,FALSE,Marquette,Michigan,Marquette,26,103,NA,NA,NA,47654,5320,5046,4110,1424,381,13
218,TRUE,Brainerd,Minnesota,Crow Wing,27,35,NA,NA,NA,30875,3937,3591,2690,726,31,11
616,FALSE,Sault Ste. Marie,Michigan,Chippewa,26,33,NA,NA,NA,29206,3628,3471,2246,962,555,13
715,TRUE,Superior,Wisconsin,Douglas,55,31,NA,NA,NA,46715,7308,4706,4634,956,234,13
206,FALSE,Pasco,Washington,Franklin,53,21,NA,NA,NA,13563,802,1810,691,532,1085,18
206,FALSE,Kennewick,Washington,Benton,53,5,NA,NA,NA,51370,1224,6964,1712,1526,308,18
206,FALSE,West Richland,Washington,Benton,53,5,NA,NA,NA,51370,1224,6964,1712,1526,308,18
208,TRUE,Lewiston,Idaho,Nez Perce,16,69,NA,NA,NA,22658,2838,2604,2103,632,793,20
206,FALSE,Walla Walla,Washington,Walla Walla,53,71,NA,NA,NA,40135,5439,4062,3698,790,562,18
406,TRUE,Billings,Montana,Yellowstone,30,111,113,montana,yellowstone nat.,55875,6208,6767,3892,2034,447,20
207,TRUE,Bangor,Maine,Penobscot,23,19,NA,NA,NA,108198,11479,12120,10367,3558,649,19
206,FALSE,Longview,Washington,Cowlitz,53,15,NA,NA,NA,53369,4798,6723,3272,1366,213,18
218,FALSE,Little Falls,Minnesota,Morrison,27,97,NA,NA,NA,25832,2529,3188,2305,758,0,11
616,FALSE,Iron Mountain,Michigan,Dickinson,26,43,NA,NA,NA,24844,2423,2442,2219,522,25,13
406,TRUE,Bozeman,Montana,Gallatin,30,31,NA,NA,NA,21902,2418,2491,1751,664,44,20
406,TRUE,Butte,Montana,Silver Bow,30,93,NA,NA,NA,48422,7169,4786,4418,1066,291,20
616,FALSE,Escanaba,Michigan,Delta,26,41,NA,NA,NA,32913,3138,3736,3169,874,165,13
218,FALSE,Alexandria,Minnesota,Douglas,27,41,NA,NA,NA,21304,2906,2361,2205,460,21,11
206,FALSE,Vancouver,Washington,Clark,53,11,NA,NA,NA,85307,6129,10251,6755,2042,1024,18
605,TRUE,Aberdeen,South Dakota,Brown,46,13,NA,NA,NA,32617,4481,3804,2500,882,65,21
715,TRUE,Rhinelander,Wisconsin,Oneida,55,85,NA,NA,NA,20648,2448,2398,1812,582,41,13
503,TRUE,Aloha,Oregon,Washington,41,67,NA,NA,NA,61269,2564,6802,5459,2042,184,18
503,TRUE,Beaverton,Oregon,Washington,41,67,NA,NA,NA,61269,2564,6802,5459,2042,184,18
503,TRUE,Hillsboro,Oregon,Washington,41,67,NA,NA,NA,61269,2564,6802,5459,2042,184,18
503,TRUE,Tigard,Oregon,Washington,41,67,NA,NA,NA,61269,2564,6802,5459,2042,184,18
503,TRUE,Tualatin,Oregon,Washington,41,67,NA,NA,NA,61269,2564,6802,5459,2042,184,18
503,FALSE,Aloha,Oregon,Washington,41,67,NA,NA,NA,61269,2564,6802,5459,2042,184,18
503,FALSE,Beaverton,Oregon,Washington,41,67,NA,NA,NA,61269,2564,6802,5459,2042,184,18
503,FALSE,Hillsboro,Oregon,Washington,41,67,NA,NA,NA,61269,2564,6802,5459,2042,184,18
503,FALSE,Tigard,Oregon,Washington,41,67,NA,NA,NA,61269,2564,6802,5459,2042,184,18
503,FALSE,Tualatin,Oregon,Washington,41,67,NA,NA,NA,61269,2564,6802,5459,2042,184,18
218,FALSE,Saint Cloud,Minnesota,Stearns,27,145,NA,NA,NA,70681,8565,8594,5105,2384,71,11
503,FALSE,Gresham,Oregon,Multnomah,41,51,NA,NA,NA,471537,79807,46623,48539,10948,14146,18
503,TRUE,Gresham,Oregon,Multnomah,41,51,NA,NA,NA,471537,79807,46623,48539,10948,14146,18
503,TRUE,Portland,Oregon,Multnomah,41,51,NA,NA,NA,471537,79807,46623,48539,10948,14146,18
503,FALSE,Gresham,Oregon,Multnomah,41,51,NA,NA,NA,471537,79807,46623,48539,10948,14146,18
503,FALSE,Gresham,Oregon,Multnomah,41,51,NA,NA,NA,471537,79807,46623,48539,10948,14146,18
503,FALSE,Portland,Oregon,Multnomah,41,51,NA,NA,NA,471537,79807,46623,48539,10948,14146,18
503,TRUE,Lake Oswego,Oregon,Clackamas,41,5,NA,NA,NA,86716,7635,9567,7758,2294,434,18
503,TRUE,Milwaukie,Oregon,Clackamas,41,5,NA,NA,NA,86716,7635,9567,7758,2294,434,18
503,TRUE,Oregon City,Oregon,Clackamas,41,5,NA,NA,NA,86716,7635,9567,7758,2294,434,18
503,TRUE,West Linn,Oregon,Clackamas,41,5,NA,NA,NA,86716,7635,9567,7758,2294,434,18
503,FALSE,Lake Oswego,Oregon,Clackamas,41,5,NA,NA,NA,86716,7635,9567,7758,2294,434,18
503,FALSE,Milwaukie,Oregon,Clackamas,41,5,NA,NA,NA,86716,7635,9567,7758,2294,434,18
503,FALSE,Oregon City,Oregon,Clackamas,41,5,NA,NA,NA,86716,7635,9567,7758,2294,434,18
503,FALSE,West Linn,Oregon,Clackamas,41,5,NA,NA,NA,86716,7635,9567,7758,2294,434,18
503,TRUE,McMinnville,Oregon,Yamhill,41,71,NA,NA,NA,33484,2360,3541,3405,618,201,18
503,FALSE,McMinnville,Oregon,Yamhill,41,71,NA,NA,NA,33484,2360,3541,3405,618,201,18
612,FALSE,Blaine,Minnesota,Anoka,27,3,NA,NA,NA,35579,1799,5123,2447,3184,107,9
612,FALSE,Fridley,Minnesota,Anoka,27,3,NA,NA,NA,35579,1799,5123,2447,3184,107,9
612,FALSE,Coon Rapids,Minnesota,Anoka,27,3,NA,NA,NA,35579,1799,5123,2447,3184,107,9
218,FALSE,Willmar,Minnesota,Kandiyohi,27,67,NA,NA,NA,28644,3565,3041,2937,672,29,11
612,FALSE,Litchfield,Minnesota,Meeker,27,93,NA,NA,NA,18966,2068,2140,1871,398,0,9
612,FALSE,Cottage Grove,Minnesota,Washington,27,163,NA,NA,NA,34544,4444,4315,2953,1650,104,9
612,FALSE,Oakdale,Minnesota,Washington,27,163,NA,NA,NA,34544,4444,4315,2953,1650,104,9
612,FALSE,Woodbury,Minnesota,Washington,27,163,NA,NA,NA,34544,4444,4315,2953,1650,104,9
715,TRUE,Chippewa Falls,Wisconsin,Chippewa,55,17,NA,NA,NA,42839,4118,5208,3728,1060,171,13
503,TRUE,Keizer,Oregon,Marion,41,47,NA,NA,NA,101401,9413,10070,9949,2424,1115,18
503,TRUE,Salem,Oregon,Marion,41,47,NA,NA,NA,101401,9413,10070,9949,2424,1115,18
503,TRUE,Woodburn,Oregon,Marion,41,47,NA,NA,NA,101401,9413,10070,9949,2424,1115,18
503,FALSE,Keizer,Oregon,Marion,41,47,NA,NA,NA,101401,9413,10070,9949,2424,1115,18
503,FALSE,Salem,Oregon,Marion,41,47,NA,NA,NA,101401,9413,10070,9949,2424,1115,18
503,FALSE,Woodburn,Oregon,Marion,41,47,NA,NA,NA,101401,9413,10070,9949,2424,1115,18
612,TRUE,Crystal,Minnesota,Hennepin,27,53,NA,NA,NA,676579,130428,71186,58649,21768,8796,9
612,TRUE,Golden Valley,Minnesota,Hennepin,27,53,NA,NA,NA,676579,130428,71186,58649,21768,8796,9
612,TRUE,Minneapolis,Minnesota,Hennepin,27,53,NA,NA,NA,676579,130428,71186,58649,21768,8796,9
612,TRUE,Richfield,Minnesota,Hennepin,27,53,NA,NA,NA,676579,130428,71186,58649,21768,8796,9
612,TRUE,Saint Louis Park,Minnesota,Hennepin,27,53,NA,NA,NA,676579,130428,71186,58649,21768,8796,9
612,FALSE,Brooklyn Center,Minnesota,Hennepin,27,53,NA,NA,NA,676579,130428,71186,58649,21768,8796,9
612,FALSE,Brooklyn Park,Minnesota,Hennepin,27,53,NA,NA,NA,676579,130428,71186,58649,21768,8796,9
612,FALSE,Champlin,Minnesota,Hennepin,27,53,NA,NA,NA,676579,130428,71186,58649,21768,8796,9
612,FALSE,West Coon Rapids,Minnesota,Hennepin,27,53,NA,NA,NA,676579,130428,71186,58649,21768,8796,9
612,FALSE,Maple Grove,Minnesota,Hennepin,27,53,NA,NA,NA,676579,130428,71186,58649,21768,8796,9
612,FALSE,New Hope,Minnesota,Hennepin,27,53,NA,NA,NA,676579,130428,71186,58649,21768,8796,9
612,FALSE,Plymouth,Minnesota,Hennepin,27,53,NA,NA,NA,676579,130428,71186,58649,21768,8796,9
612,FALSE,Bloomington,Minnesota,Hennepin,27,53,NA,NA,NA,676579,130428,71186,58649,21768,8796,9
612,FALSE,Eden Prairie,Minnesota,Hennepin,27,53,NA,NA,NA,676579,130428,71186,58649,21768,8796,9
612,FALSE,Edina,Minnesota,Hennepin,27,53,NA,NA,NA,676579,130428,71186,58649,21768,8796,9
612,FALSE,Minnetonka,Minnesota,Hennepin,27,53,NA,NA,NA,676579,130428,71186,58649,21768,8796,9
612,FALSE,Stillwater,Minnesota,St. Croix,55,109,NA,NA,NA,25905,3610,3030,2705,850,26,9
715,TRUE,Menomonie,Wisconsin,Dunn,55,33,NA,NA,NA,27341,2749,3085,2764,526,55,13
605,TRUE,Watertown,South Dakota,Codington,46,29,NA,NA,NA,18944,2338,2421,1628,456,38,21
612,FALSE,Maplewood,Minnesota,Ramsey,27,123,NA,NA,NA,355332,73427,39249,29696,11826,6396,9
612,FALSE,New Brighton,Minnesota,Ramsey,27,123,NA,NA,NA,355332,73427,39249,29696,11826,6396,9
612,FALSE,Roseville,Minnesota,Ramsey,27,123,NA,NA,NA,355332,73427,39249,29696,11826,6396,9
612,FALSE,Shoreview,Minnesota,Ramsey,27,123,NA,NA,NA,355332,73427,39249,29696,11826,6396,9
612,FALSE,Saint Paul,Minnesota,Ramsey,27,123,NA,NA,NA,355332,73427,39249,29696,11826,6396,9
612,FALSE,White Bear Lake,Minnesota,Ramsey,27,123,NA,NA,NA,355332,73427,39249,29696,11826,6396,9
715,TRUE,Wausau,Wisconsin,Marathon,55,73,NA,NA,NA,80337,6783,9319,6234,2246,80,13
715,TRUE,Shawano,Wisconsin,Shawano,55,115,NA,NA,NA,35249,2768,4013,3248,810,3208,13
307,TRUE,Gillette,Wyoming,Campbell,56,5,NA,NA,NA,4839,271,575,363,178,5,20
616,FALSE,Traverse City,Michigan,Grand Traverse,26,55,NA,NA,NA,28598,2937,2978,3472,706,200,13
612,FALSE,Chanhassen,Minnesota,Carver,27,19,NA,NA,NA,18155,2427,2000,1735,544,0,9
612,FALSE,Chaska,Minnesota,Carver,27,19,NA,NA,NA,18155,2427,2000,1735,544,0,9
612,FALSE,Apple Valley,Minnesota,Dakota,27,37,NA,NA,NA,49019,2237,6150,3416,2342,49,9
612,FALSE,Eagan,Minnesota,Dakota,27,37,NA,NA,NA,49019,2237,6150,3416,2342,49,9
612,FALSE,Inver Grove Heights,Minnesota,Dakota,27,37,NA,NA,NA,49019,2237,6150,3416,2342,49,9
612,FALSE,Lakeville,Minnesota,Dakota,27,37,NA,NA,NA,49019,2237,6150,3416,2342,49,9
612,FALSE,South Saint Paul,Minnesota,Dakota,27,37,NA,NA,NA,49019,2237,6150,3416,2342,49,9
612,FALSE,Burnsville,Minnesota,Dakota,27,37,NA,NA,NA,49019,2237,6150,3416,2342,49,9
612,FALSE,Eagan,Minnesota,Dakota,27,37,NA,NA,NA,49019,2237,6150,3416,2342,49,9
715,TRUE,Eau Claire,Wisconsin,Eau Claire,55,35,NA,NA,NA,54187,8351,6200,4587,1292,54,13
612,FALSE,Savage,Minnesota,Scott,27,139,NA,NA,NA,16486,1526,1970,1446,712,16,9
612,FALSE,Shakopee,Minnesota,Scott,27,139,NA,NA,NA,16486,1526,1970,1446,712,16,9
503,FALSE,Albany,Oregon,Linn,41,43,NA,NA,NA,54317,3481,6721,3932,1378,109,18
503,FALSE,Albany,Oregon,Linn,41,43,NA,NA,NA,54317,3481,6721,3932,1378,109,18
802,TRUE,South Burlington,Vermont,Chittenden,50,7,NA,NA,NA,62570,7535,7374,5184,2080,125,20
503,FALSE,Corvallis,Oregon,Benton,41,3,NA,NA,NA,31570,2544,3527,2080,948,158,18
503,FALSE,Corvallis,Oregon,Benton,41,3,NA,NA,NA,31570,2544,3527,2080,948,158,18
207,TRUE,Augusta,Maine,Kennebec,23,11,NA,NA,NA,83881,11093,8749,8670,1986,168,19
715,TRUE,Stevens Point,Wisconsin,Portage,55,97,NA,NA,NA,34858,3301,3832,3110,904,35,13
715,TRUE,Marshfield,Wisconsin,Wood,55,141,NA,NA,NA,50500,7615,6383,3888,1728,252,13
414,FALSE,De Pere,Wisconsin,Brown,55,9,NA,NA,NA,98314,13194,11992,7457,3692,983,9
414,FALSE,Green Bay,Wisconsin,Brown,55,9,NA,NA,NA,98314,13194,11992,7457,3692,983,9
414,FALSE,Appleton,Wisconsin,Outagamie,55,87,NA,NA,NA,81722,11049,10153,6310,3220,981,9
605,TRUE,Pierre,South Dakota,Hughes,46,65,NA,NA,NA,8111,957,963,639,378,641,21
518,TRUE,Schroon Lake,New York,Essex,36,31,NA,NA,NA,35086,3956,3970,3591,834,140,14
612,FALSE,Faribault,Minnesota,Rice,27,131,NA,NA,NA,36235,4559,3383,3342,810,72,9
612,FALSE,Faribault,Minnesota,Rice,27,131,NA,NA,NA,36235,4559,3383,3342,810,72,9
616,FALSE,Manistee,Michigan,Manistee,26,101,NA,NA,NA,18524,1747,1936,2065,492,241,13
616,FALSE,Cadillac,Michigan,Wexford,26,165,NA,NA,NA,18628,1956,2121,1899,458,19,13
517,FALSE,East Tawas,Michigan,Iosco,26,69,NA,NA,NA,10906,592,1160,1145,576,65,13
605,TRUE,Rapid City,South Dakota,Pennington,46,103,NA,NA,NA,34053,3313,4526,2307,2168,1090,21
517,FALSE,West Branch,Michigan,Ogemaw,26,129,NA,NA,NA,9345,965,998,916,256,9,13
517,FALSE,Ogemaw,Michigan,Ogemaw,26,129,NA,NA,NA,9345,965,998,916,256,9,13
802,TRUE,Montpelier,Vermont,Washington,50,23,NA,NA,NA,42870,5785,4435,4279,970,86,20
612,FALSE,New Ulm,Minnesota,Brown,27,15,NA,NA,NA,25895,4839,2877,2613,684,0,9
207,TRUE,Auburn,Maine,Androscoggin,23,1,NA,NA,NA,83594,10778,8918,7789,1962,84,19
207,TRUE,Lewiston,Maine,Androscoggin,23,1,NA,NA,NA,83594,10778,8918,7789,1962,84,19
612,FALSE,North Mankato,Minnesota,Nicollet,27,103,NA,NA,NA,20929,1525,2149,2104,494,63,9
315,TRUE,Watertown,New York,Jefferson,36,45,NA,NA,NA,85521,12346,9219,10132,2166,171,9
414,FALSE,Manitowoc,Wisconsin,Manitowoc,55,71,NA,NA,NA,67159,10153,7522,5847,1776,67,9
503,FALSE,Springfield,Oregon,Lane,41,39,NA,NA,NA,125776,8664,14506,8487,3948,503,18
503,FALSE,Springfield,Oregon,Lane,41,39,NA,NA,NA,125776,8664,14506,8487,3948,503,18
612,FALSE,Mankato,Minnesota,Blue Earth,27,13,NA,NA,NA,38327,7307,4101,3894,1060,38,9
414,FALSE,Neenah,Wisconsin,Winnebago,55,139,NA,NA,NA,91103,14613,9740,8693,2628,91,9
414,FALSE,Oshkosh,Wisconsin,Winnebago,55,139,NA,NA,NA,91103,14613,9740,8693,2628,91,9
612,FALSE,Owatonna,Minnesota,Steele,27,147,NA,NA,NA,21155,3134,2217,2030,626,21,9
612,FALSE,Rochester,Minnesota,Olmsted,27,109,NA,NA,NA,48228,7086,5491,4408,1970,96,9
612,FALSE,Winona,Minnesota,Winona,27,169,NA,NA,NA,39841,5499,4141,4025,946,40,9
616,FALSE,Ludington,Michigan,Mason,26,105,NA,NA,NA,20474,2622,2232,2187,474,102,13
207,TRUE,Brunswick,Maine,Cumberland,23,5,NA,NA,NA,169201,27308,17085,17670,4274,508,19
207,TRUE,South Portland,Maine,Cumberland,23,5,NA,NA,NA,169201,27308,17085,17670,4274,508,19
517,TRUE,St. Johns,Michigan,Gladwin,26,51,NA,NA,NA,9451,514,1032,915,264,28,13
315,TRUE,Ilion,New York,Herkimer,36,43,NA,NA,NA,61407,7754,6268,6839,1394,61,9
715,FALSE,North La Crosse,Wisconsin,La Crosse,55,63,NA,NA,NA,67587,10557,7467,5990,1602,203,13
715,TRUE,La Crosse,Wisconsin,La Crosse,55,63,NA,NA,NA,67587,10557,7467,5990,1602,203,13
517,FALSE,Bay City,Michigan,Bay,26,17,NA,NA,NA,88461,9896,10433,7041,2898,354,13
503,FALSE,Roseburg North,Oregon,Douglas,41,19,NA,NA,NA,54549,2490,6483,3398,1674,218,18
503,FALSE,Roseburg North,Oregon,Douglas,41,19,NA,NA,NA,54549,2490,6483,3398,1674,218,18
414,FALSE,North Fond du Lac,Wisconsin,Fond du Lac,55,39,NA,NA,NA,67829,10932,7340,7313,1814,68,9
414,FALSE,Sheboygan,Wisconsin,Sheboygan,55,117,NA,NA,NA,80631,12896,8383,7570,1930,0,9
208,TRUE,Caldwell,Idaho,Canyon,16,27,NA,NA,NA,53597,5234,6074,4510,1324,590,20
208,TRUE,Nampa,Idaho,Canyon,16,27,NA,NA,NA,53597,5234,6074,4510,1324,590,20
605,TRUE,Sioux Falls,South Dakota,Minnehaha,46,99,NA,NA,NA,70910,11808,8315,5538,2434,425,21
612,FALSE,Austin,Minnesota,Mower,27,99,NA,NA,NA,42277,6215,5341,3173,1138,42,9
612,FALSE,Albert Lea,Minnesota,Freeborn,27,47,NA,NA,NA,34517,4339,4119,2989,948,104,9
612,FALSE,Preston,Minnesota,Fillmore,27,45,NA,NA,NA,24465,5002,2585,2934,522,0,9
612,FALSE,Blue Earth,Minnesota,Faribault,27,43,NA,NA,NA,23879,4634,2738,2335,572,0,9
612,FALSE,Jackson,Minnesota,Jackson,27,63,NA,NA,NA,16306,2291,1885,1376,312,0,9
517,FALSE,Midland,Michigan,Midland,26,111,NA,NA,NA,35662,4777,5031,1973,1446,71,13
616,FALSE,Big Rapids,Michigan,Mecosta,26,107,NA,NA,NA,18968,1624,2113,2042,482,228,13
517,FALSE,Mount Pleasant,Michigan,Isabella,26,73,NA,NA,NA,28964,2127,3468,2290,872,521,13
207,TRUE,Biddeford,Maine,York,23,31,NA,NA,NA,93541,11999,10015,9173,2156,187,19
208,TRUE,Boise,Idaho,Ada,16,1,NA,NA,NA,70649,8602,8389,5770,2300,424,20
208,TRUE,Meridian,Idaho,Ada,16,1,NA,NA,NA,70649,8602,8389,5770,2300,424,20
518,TRUE,Glens Falls,New York,Warren,36,113,NA,NA,NA,39205,6973,4043,4607,994,157,14
518,TRUE,Lake George,New York,Warren,36,113,NA,NA,NA,39205,6973,4043,4607,994,157,14
207,TRUE,Brunswick,Maine,Cumberland,23,5,NA,NA,NA,169201,27308,17085,17670,4274,508,19
207,TRUE,South Portland,Maine,Cumberland,23,5,NA,NA,NA,169201,27308,17085,17670,4274,508,19
207,TRUE,Brunswick,Maine,Cumberland,23,5,NA,NA,NA,169201,27308,17085,17670,4274,508,19
207,TRUE,South Portland,Maine,Cumberland,23,5,NA,NA,NA,169201,27308,17085,17670,4274,508,19
315,TRUE,Oswego,New York,Oswego,36,75,NA,NA,NA,77181,9027,8404,8203,2068,154,9
207,TRUE,Brunswick,Maine,Cumberland,23,5,NA,NA,NA,169201,27308,17085,17670,4274,508,19
207,TRUE,South Portland,Maine,Cumberland,23,5,NA,NA,NA,169201,27308,17085,17670,4274,508,19
207,TRUE,Brunswick,Maine,Cumberland,23,5,NA,NA,NA,169201,27308,17085,17670,4274,508,19
207,TRUE,South Portland,Maine,Cumberland,23,5,NA,NA,NA,169201,27308,17085,17670,4274,508,19
207,TRUE,Brunswick,Maine,Cumberland,23,5,NA,NA,NA,169201,27308,17085,17670,4274,508,19
207,TRUE,South Portland,Maine,Cumberland,23,5,NA,NA,NA,169201,27308,17085,17670,4274,508,19
715,FALSE,Lodi,Wisconsin,Columbia,55,21,NA,NA,NA,34023,6084,3530,4176,802,34,13
715,FALSE,Baraboo,Wisconsin,Sauk,55,111,NA,NA,NA,38120,5461,4684,4121,768,114,13
208,TRUE,Idaho Falls,Idaho,Bonneville,16,19,NA,NA,NA,30210,2835,4331,1621,1506,332,20
315,TRUE,Rome,New York,Oneida,36,65,NA,NA,NA,222855,27398,22238,22817,6414,2451,9
315,TRUE,Utica,New York,Oneida,36,65,NA,NA,NA,222855,27398,22238,22817,6414,2451,9
603,TRUE,East Concord,New Hampshire,Merrimack,33,13,NA,NA,NA,63022,8948,5944,8113,1380,126,19
503,FALSE,North Bend,Oregon,Coos,41,11,NA,NA,NA,42265,1863,4863,3063,1314,169,18
503,FALSE,North Bend,Oregon,Coos,41,11,NA,NA,NA,42265,1863,4863,3063,1314,169,18
603,TRUE,Dover,New Hampshire,Strafford,33,17,NA,NA,NA,51567,6056,5111,4930,1492,52,19
603,TRUE,Rochester,New Hampshire,Strafford,33,17,NA,NA,NA,51567,6056,5111,4930,1492,52,19
517,FALSE,Saginaw,Michigan,Saginaw,26,145,NA,NA,NA,153515,20146,17983,11861,5226,9211,13
715,FALSE,Richland Center,Wisconsin,Richland,55,103,NA,NA,NA,19245,2235,2193,2012,388,19,13
414,FALSE,West Bend,Wisconsin,Washington,55,131,NA,NA,NA,33902,4211,3970,3117,1272,34,9
414,FALSE,West Bend,Wisconsin,Washington,55,131,NA,NA,NA,33902,4211,3970,3117,1272,34,9
414,FALSE,Mequon,Wisconsin,Ozaukee,55,89,NA,NA,NA,23361,2525,2782,1977,1014,0,9
414,FALSE,Port Washington,Wisconsin,Ozaukee,55,89,NA,NA,NA,23361,2525,2782,1977,1014,0,9
307,TRUE,Casper,Wyoming,Natrona,56,25,NA,NA,NA,31437,3798,3774,1814,1282,346,20
319,FALSE,Waukon,Iowa,Allamakee,19,5,NA,NA,NA,16351,2657,1865,1963,388,16,13
319,FALSE,Decorah,Iowa,Winneshiek,19,191,NA,NA,NA,21639,3504,2251,2346,490,0,13
319,FALSE,Cresco,Iowa,Howard,19,89,NA,NA,NA,13105,2373,1422,1538,284,0,13
712,TRUE,Sibley,Iowa,Osceola,19,143,NA,NA,NA,10181,1614,1171,797,236,0,10
712,TRUE,Estherville,Iowa,Kossuth,19,109,NA,NA,NA,26241,4111,3303,2199,652,0,10
712,TRUE,Rock Rapids,Iowa,Lyon,19,119,NA,NA,NA,14697,2338,1810,1180,348,0,10
515,FALSE,Forest City,Iowa,Winnebago,19,189,NA,NA,NA,13450,2637,1397,1376,294,0,11
515,FALSE,Northwood,Iowa,Worth,19,195,NA,NA,NA,11068,1919,1186,1139,174,55,11
616,FALSE,Muskegon,Michigan,Muskegon,26,121,NA,NA,NA,121545,14747,15124,8072,4138,7657,13
616,FALSE,Norton Shores,Michigan,Muskegon,26,121,NA,NA,NA,121545,14747,15124,8072,4138,7657,13
616,TRUE,Muskegon,Michigan,Muskegon,26,121,NA,NA,NA,121545,14747,15124,8072,4138,7657,13
