new_area_code,original_area_code,original,city,current_state,current_county,current_state_fip,current_county_fip,old_county_fips,state,county,population_1950,residence_telephones_1945,population_under5_1950,population_over65_1950,births,black_pop,dial_pulls
786,305,FALSE,Key West,Florida,monroe,12,87,NA,NA,NA,29957,963,3401,1468,1284,3235,18
NA,218,NA,NA,NA,lake of the woods,27,77,NA,NA,NA,4955,425,573,485,140,0,11
NA,206,NA,NA,NA,whatcom,53,73,NA,NA,NA,66733,10994,7053,7468,1298,1068,18
NA,406,NA,NA,NA,flathead,30,29,NA,NA,NA,31495,2133,3591,2747,770,189,20
NA,406,NA,NA,NA,lincoln,30,53,NA,NA,NA,8693,542,1044,713,346,9,20
NA,208,NA,NA,NA,boundary,16,21,NA,NA,NA,5908,260,612,545,142,65,20
NA,406,NA,NA,NA,blaine,30,5,NA,NA,NA,8516,299,1133,726,236,1610,20
NA,206,NA,NA,NA,stevens,53,65,NA,NA,NA,18580,1257,1986,1925,388,650,18
NA,206,NA,NA,NA,okanogan,53,47,NA,NA,NA,29131,1852,3667,2042,570,1515,18
NA,701,NA,NA,NA,pembina,38,67,NA,NA,NA,13990,1415,1752,1106,266,28,18
NA,218,NA,NA,NA,kittson,27,69,NA,NA,NA,9649,1121,1112,848,158,0,11
NA,406,NA,NA,NA,hill,30,41,NA,NA,NA,14285,1295,1825,1049,604,1029,20
NA,701,NA,NA,NA,cavalier,38,19,NA,NA,NA,11840,754,1491,848,228,12,18
NA,206,NA,NA,NA,ferry,53,19,NA,NA,NA,4096,114,478,368,86,815,18
NA,206,NA,NA,NA,pend oreille,53,51,NA,NA,NA,7413,300,833,656,154,148,18
NA,406,NA,NA,NA,phillips,30,71,NA,NA,NA,6334,306,722,620,170,355,20
NA,701,NA,NA,NA,towner,38,95,NA,NA,NA,6360,547,817,501,116,6,18
NA,218,NA,NA,NA,roseau,27,135,NA,NA,NA,14505,1546,1723,1129,324,116,11
NA,406,NA,NA,NA,valley,30,105,NA,NA,NA,11353,765,1425,832,616,534,20
NA,406,NA,NA,NA,sheridan,30,91,NA,NA,NA,6674,416,772,589,144,73,20
NA,701,NA,NA,NA,divide,38,23,NA,NA,NA,5967,576,688,716,126,0,18
NA,406,NA,NA,NA,daniels,30,19,NA,NA,NA,3946,164,457,256,84,4,20
NA,701,NA,NA,NA,renville,38,75,NA,NA,NA,5405,858,677,580,108,22,18
NA,701,NA,NA,NA,bottineau,38,9,NA,NA,NA,12140,1319,1519,1068,270,49,18
NA,701,NA,NA,NA,burke,38,13,NA,NA,NA,6621,624,748,741,116,13,18
NA,701,NA,NA,NA,rolette,38,79,NA,NA,NA,11102,514,1677,718,404,4441,18
NA,406,NA,NA,NA,toole,30,101,NA,NA,NA,6867,446,804,498,220,27,20
NA,406,NA,NA,NA,glacier,30,35,NA,NA,NA,9645,645,1243,541,438,3617,20
NA,406,NA,NA,NA,liberty,30,51,NA,NA,NA,2180,70,264,148,72,15,20
NA,208,NA,NA,NA,bonner,16,17,NA,NA,NA,14853,630,1574,1537,322,45,20
NA,206,NA,NA,NA,whatcom,53,73,NA,NA,NA,66733,10994,7053,7468,1298,1068,18
NA,206,NA,NA,NA,san juan,53,55,NA,NA,NA,3245,559,330,409,28,16,18
NA,206,NA,NA,NA,san juan,53,55,NA,NA,NA,3245,559,330,409,28,16,18
NA,218,NA,NA,NA,koochiching,27,71,NA,NA,NA,16910,1551,2200,1472,406,169,11
NA,206,NA,NA,NA,san juan,53,55,NA,NA,NA,3245,559,330,409,28,16,18
NA,701,NA,NA,NA,williams,38,105,NA,NA,NA,16442,1890,2035,1767,634,230,18
NA,701,NA,NA,NA,mchenry,38,49,NA,NA,NA,12556,1191,1598,1087,266,13,18
NA,206,NA,NA,NA,skagit,53,57,NA,NA,NA,43273,6201,4271,4977,1034,519,18
NA,206,NA,NA,NA,skagit,53,57,NA,NA,NA,43273,6201,4271,4977,1034,519,18
NA,206,NA,NA,NA,skagit,53,57,NA,NA,NA,43273,6201,4271,4977,1034,519,18
NA,406,NA,NA,NA,roosevelt,30,85,NA,NA,NA,9580,691,1346,712,340,1782,20
NA,701,NA,NA,NA,mountrail,38,61,NA,NA,NA,9418,921,1110,1008,252,104,18
NA,701,NA,NA,NA,pierce,38,69,NA,NA,NA,8326,602,1075,563,164,0,18
NA,218,NA,NA,NA,marshall,27,89,NA,NA,NA,16125,2110,1796,1237,328,0,11
NA,701,NA,NA,NA,ramsey,38,71,NA,NA,NA,14373,1821,1637,1157,334,187,18
NA,701,NA,NA,NA,walsh,38,99,NA,NA,NA,18859,1900,2095,1459,380,57,18
NA,218,NA,NA,NA,beltrami,27,7,NA,NA,NA,24962,3009,3093,2239,616,2696,11
NA,406,NA,NA,NA,pondera,30,73,NA,NA,NA,6392,437,884,431,228,268,20
NA,206,NA,NA,NA,island,53,29,NA,NA,NA,11079,835,1420,1082,588,133,18
NA,206,NA,NA,NA,clallam,53,9,NA,NA,NA,26396,3022,3083,2037,696,977,18
NA,701,NA,NA,NA,benson,38,5,NA,NA,NA,10675,879,1322,936,220,1270,18
NA,406,NA,NA,NA,chouteau,30,15,NA,NA,NA,6974,494,887,647,166,126,20
NA,206,NA,NA,NA,island,53,29,NA,NA,NA,11079,835,1420,1082,588,133,18
NA,406,NA,NA,NA,sanders,30,89,NA,NA,NA,6983,323,734,776,156,468,20
NA,218,NA,NA,NA,cook,27,31,NA,NA,NA,2900,329,311,260,96,246,11
NA,218,NA,NA,NA,lake,27,75,NA,NA,NA,7781,1326,834,804,440,31,11
NA,701,NA,NA,NA,nelson,38,63,NA,NA,NA,8090,1065,826,749,128,8,18
NA,517,NA,NA,NA,keweenaw,26,83,NA,NA,NA,2918,0,235,379,58,3,13
NA,218,NA,NA,NA,pennington,27,113,NA,NA,NA,12965,1867,1440,1203,272,13,11
NA,218,NA,NA,NA,polk,27,119,NA,NA,NA,35900,4747,4044,3288,914,36,11
NA,206,NA,NA,NA,douglas,53,17,NA,NA,NA,10817,577,1341,712,244,54,18
NA,406,NA,NA,NA,richland,30,83,NA,NA,NA,10366,695,1340,834,288,10,20
NA,701,NA,NA,NA,mckenzie,38,53,NA,NA,NA,6849,230,904,642,186,21,18
NA,206,NA,NA,NA,jefferson,53,31,NA,NA,NA,11618,1059,1452,888,198,325,18
NA,406,NA,NA,NA,teton,30,99,NA,NA,NA,7232,243,864,515,144,36,20
NA,406,NA,NA,NA,mccone,30,55,NA,NA,NA,3258,39,451,241,80,0,20
NA,208,NA,NA,NA,shoshone,16,79,NA,NA,NA,22806,1886,2911,1220,426,46,20
NA,406,NA,NA,NA,lake,30,47,NA,NA,NA,13835,242,1597,1385,344,1591,20
NA,206,NA,NA,NA,snohomish,53,61,NA,NA,NA,111580,13120,12243,11606,3992,781,18
NA,218,NA,NA,NA,clearwater,27,29,NA,NA,NA,10204,890,1210,919,174,337,11
NA,406,NA,NA,NA,garfield,30,33,NA,NA,NA,2172,0,270,191,38,0,20
NA,218,NA,NA,NA,red lake,27,125,NA,NA,NA,6806,682,893,499,130,0,11
NA,206,NA,NA,NA,grant,53,25,NA,NA,NA,24346,1132,3152,973,1440,609,18
NA,206,NA,NA,NA,lincoln,53,43,NA,NA,NA,10970,1911,1217,1073,222,77,18
NA,218,NA,NA,NA,itasca,27,61,NA,NA,NA,33321,3503,3933,2609,894,533,11
NA,701,NA,NA,NA,mclean,38,55,NA,NA,NA,18824,908,2536,1187,296,1318,18
NA,701,NA,NA,NA,wells,38,103,NA,NA,NA,10417,918,1192,789,208,0,18
NA,701,NA,NA,NA,sheridan,38,83,NA,NA,NA,5253,349,650,335,94,0,18
NA,701,NA,NA,NA,eddy,38,27,NA,NA,NA,5372,531,661,455,98,70,18
NA,701,NA,NA,NA,dunn,38,25,NA,NA,NA,7212,223,1031,387,162,411,18
NA,406,NA,NA,NA,fergus,30,27,NA,NA,NA,14015,1368,1630,1494,322,70,20
NA,406,NA,NA,NA,dawson,30,21,NA,NA,NA,9092,720,1195,699,356,0,20
NA,701,NA,NA,NA,griggs,38,39,NA,NA,NA,5460,400,703,485,98,5,18
NA,701,NA,NA,NA,steele,38,91,NA,NA,NA,5145,372,552,408,108,0,18
NA,701,NA,NA,NA,traill,38,97,NA,NA,NA,11359,1573,1198,1034,196,0,18
NA,206,NA,NA,NA,mason,53,45,NA,NA,NA,15022,1121,1700,1191,308,300,18
NA,406,NA,NA,NA,powell,30,77,NA,NA,NA,6301,580,578,584,158,88,20
NA,406,NA,NA,NA,petroleum,30,69,NA,NA,NA,1026,6,128,90,18,0,20
NA,206,NA,NA,NA,kittitas,53,37,NA,NA,NA,22235,2594,2375,1981,438,133,18
NA,701,NA,NA,NA,foster,38,31,NA,NA,NA,5337,463,680,411,170,11,18
NA,701,NA,NA,NA,mercer,38,57,NA,NA,NA,8686,373,1125,432,166,174,18
NA,206,NA,NA,NA,grays harbor,53,27,NA,NA,NA,53644,6919,5807,5194,1178,697,18
NA,206,NA,NA,NA,king,53,33,NA,NA,NA,732992,120948,79082,66726,21468,30786,18
NA,218,NA,NA,NA,mahnomen,27,87,NA,NA,NA,7059,278,952,508,196,1009,11
NA,218,NA,NA,NA,norman,27,107,NA,NA,NA,12909,1942,1372,1270,220,13,11
NA,406,NA,NA,NA,mineral,30,61,NA,NA,NA,2081,0,222,224,64,0,20
NA,218,NA,NA,NA,cass,27,21,NA,NA,NA,19468,1497,2340,1725,412,1849,11
NA,517,NA,NA,NA,keweenaw,26,83,NA,NA,NA,2918,0,235,379,58,3,13
NA,207,NA,NA,NA,aroostook,23,3,NA,NA,NA,96039,8238,13140,6172,3088,384,19
NA,406,NA,NA,NA,judith basin,30,45,NA,NA,NA,3200,93,356,341,54,3,20
NA,208,NA,NA,NA,benewah,16,9,NA,NA,NA,6173,376,641,591,150,259,20
NA,218,NA,NA,NA,hubbard,27,57,NA,NA,NA,11085,1072,1215,1046,244,78,11
NA,406,NA,NA,NA,wibaux,30,109,NA,NA,NA,1907,62,231,151,36,2,20
NA,701,NA,NA,NA,golden valley,38,33,NA,NA,NA,3499,427,460,337,60,0,18
NA,701,NA,NA,NA,billings,38,7,NA,NA,NA,1777,7,218,103,38,2,18
NA,701,NA,NA,NA,kidder,38,43,NA,NA,NA,6168,146,798,400,132,0,18
NA,701,NA,NA,NA,stutsman,38,93,NA,NA,NA,24158,1700,2624,2263,596,24,18
NA,701,NA,NA,NA,oliver,38,65,NA,NA,NA,3091,140,421,175,72,0,18
NA,517,NA,NA,NA,houghton,26,61,NA,NA,NA,39771,4028,3586,4975,672,0,13
NA,206,NA,NA,NA,adams,53,1,NA,NA,NA,6584,823,720,525,276,40,18
NA,701,NA,NA,NA,barnes,38,3,NA,NA,NA,16884,1792,1981,1546,442,0,18
NA,406,NA,NA,NA,prairie,30,79,NA,NA,NA,2377,113,317,230,44,0,20
NA,218,NA,NA,NA,becker,27,5,NA,NA,NA,24836,2383,2961,2242,550,1565,11
NA,406,NA,NA,NA,meagher,30,59,NA,NA,NA,2079,106,198,231,88,2,20
NA,715,NA,NA,NA,ashland,55,3,NA,NA,NA,19461,1871,2200,2016,390,973,13
NA,517,NA,NA,NA,ontonagon,26,131,NA,NA,NA,10282,309,1098,1133,238,0,13
NA,218,NA,NA,NA,aitkin,27,1,NA,NA,NA,14327,1749,1578,1462,254,100,11
NA,701,NA,NA,NA,stark,38,89,NA,NA,NA,16137,1200,2163,980,558,16,18
NA,701,NA,NA,NA,morton,38,59,NA,NA,NA,19295,2129,2421,1275,622,77,18
NA,715,NA,NA,NA,ashland,55,3,NA,NA,NA,19461,1871,2200,2016,390,973,13
NA,517,NA,NA,NA,baraga,26,13,NA,NA,NA,8037,337,927,771,144,482,13
NA,715,NA,NA,NA,bayfield,55,7,NA,NA,NA,13760,1142,1452,1652,224,619,13
NA,208,NA,NA,NA,clearwater,16,35,NA,NA,NA,8217,480,914,696,230,74,20
NA,517,NA,NA,NA,marquette,26,103,NA,NA,NA,47654,5320,5046,4110,1424,381,13
NA,715,NA,NA,NA,ashland,55,3,NA,NA,NA,19461,1871,2200,2016,390,973,13
NA,406,NA,NA,NA,custer,30,17,NA,NA,NA,12661,1408,1501,1163,360,127,20
NA,406,NA,NA,NA,rosebud,30,87,NA,NA,NA,6570,289,840,516,146,1340,20
NA,406,NA,NA,NA,granite,30,39,NA,NA,NA,2773,262,276,254,62,17,20
NA,218,NA,NA,NA,wadena,27,159,NA,NA,NA,12806,1606,1502,1126,368,0,11
NA,218,NA,NA,NA,crow wing,27,35,NA,NA,NA,30875,3937,3591,2690,726,31,11
NA,206,NA,NA,NA,lewis,53,41,NA,NA,NA,43755,4429,4616,4898,784,131,18
NA,206,NA,NA,NA,pacific,53,49,NA,NA,NA,16558,1572,1762,1722,248,132,18
NA,406,NA,NA,NA,broadwater,30,7,NA,NA,NA,2922,185,341,265,64,12,20
NA,517,NA,NA,NA,chippewa,26,33,NA,NA,NA,29206,3628,3471,2246,962,555,13
NA,218,NA,NA,NA,carlton,27,17,NA,NA,NA,24584,2738,2667,2369,670,590,11
NA,517,NA,NA,NA,gogebic,26,53,NA,NA,NA,27053,3133,2639,2492,442,135,13
NA,406,NA,NA,NA,musselshell,30,65,NA,NA,NA,5408,436,611,643,110,11,20
NA,517,NA,NA,NA,luce,26,95,NA,NA,NA,8147,450,804,873,136,81,13
NA,406,NA,NA,NA,wheatland,30,107,NA,NA,NA,3187,298,362,306,50,3,20
NA,406,NA,NA,NA,golden valley,30,37,NA,NA,NA,1337,85,157,149,8,12,20
NA,218,NA,NA,NA,otter tail,27,111,NA,NA,NA,51320,6586,5336,5269,998,51,11
NA,701,NA,NA,NA,grant,38,37,NA,NA,NA,7114,212,936,384,144,0,18
NA,206,NA,NA,NA,garfield,53,23,NA,NA,NA,3204,704,358,357,64,3,18
NA,715,NA,NA,NA,ashland,55,3,NA,NA,NA,19461,1871,2200,2016,390,973,13
NA,517,NA,NA,NA,alger,26,3,NA,NA,NA,10007,572,1210,901,176,30,13
NA,406,NA,NA,NA,fallon,30,25,NA,NA,NA,3660,206,463,288,92,0,20
NA,208,NA,NA,NA,idaho,16,49,NA,NA,NA,11423,1377,1347,987,354,217,20
NA,406,NA,NA,NA,ravalli,30,81,NA,NA,NA,13101,1114,1346,1420,242,79,20
NA,701,NA,NA,NA,emmons,38,29,NA,NA,NA,9715,349,1294,499,250,10,18
NA,701,NA,NA,NA,logan,38,47,NA,NA,NA,6357,132,831,364,130,0,18
NA,701,NA,NA,NA,richland,38,77,NA,NA,NA,19865,1795,2254,1601,446,397,18
NA,701,NA,NA,NA,lamoure,38,45,NA,NA,NA,9498,745,1180,727,204,0,18
NA,701,NA,NA,NA,hettinger,38,41,NA,NA,NA,7100,809,1019,427,176,0,18
NA,218,NA,NA,NA,wilkin,27,167,NA,NA,NA,10567,1035,1322,737,290,11,11
NA,701,NA,NA,NA,ransom,38,73,NA,NA,NA,8876,885,990,874,148,0,18
NA,701,NA,NA,NA,slope,38,87,NA,NA,NA,2315,42,313,151,58,0,18
NA,206,NA,NA,NA,columbia,53,13,NA,NA,NA,4860,817,497,577,68,5,18
NA,715,NA,NA,NA,iron,55,51,NA,NA,NA,8714,499,847,757,168,0,13
NA,207,NA,NA,NA,somerset,23,25,NA,NA,NA,39785,3985,4251,4242,934,80,19
NA,207,NA,NA,NA,piscataquis,23,21,NA,NA,NA,18617,1865,2027,2200,396,37,19
NA,406,NA,NA,NA,jefferson,30,43,NA,NA,NA,4014,199,360,390,78,28,20
NA,517,NA,NA,NA,schoolcraft,26,153,NA,NA,NA,9148,870,1053,819,214,101,13
NA,406,NA,NA,NA,treasure,30,103,NA,NA,NA,1402,40,202,109,36,1,20
NA,208,NA,NA,NA,lewis,16,61,NA,NA,NA,4208,811,468,375,102,114,20
NA,206,NA,NA,NA,asotin,53,3,NA,NA,NA,10878,1312,1200,1371,318,22,18
NA,701,NA,NA,NA,sioux,38,85,NA,NA,NA,3696,35,519,185,132,1549,18
NA,517,NA,NA,NA,iron,26,71,NA,NA,NA,17692,1544,1768,1842,308,18,13
NA,218,NA,NA,NA,pine,27,115,NA,NA,NA,18223,1553,1994,2016,342,182,11
NA,206,NA,NA,NA,skamania,53,59,NA,NA,NA,4788,169,504,463,112,19,18
NA,206,NA,NA,NA,wahkiakum,53,69,NA,NA,NA,3835,484,408,373,62,8,18
NA,218,NA,NA,NA,todd,27,153,NA,NA,NA,25420,3167,2859,2318,514,0,11
NA,218,NA,NA,NA,morrison,27,97,NA,NA,NA,25832,2529,3188,2305,758,0,11
NA,715,NA,NA,NA,vilas,55,125,NA,NA,NA,9363,605,970,808,180,927,13
NA,701,NA,NA,NA,mcintosh,38,51,NA,NA,NA,7590,180,853,428,178,0,18
NA,701,NA,NA,NA,dickey,38,21,NA,NA,NA,9121,787,1051,676,214,0,18
NA,701,NA,NA,NA,adams,38,1,NA,NA,NA,4910,543,633,405,112,0,18
NA,701,NA,NA,NA,sargent,38,81,NA,NA,NA,7616,582,927,571,132,38,18
NA,701,NA,NA,NA,bowman,38,11,NA,NA,NA,4001,471,469,446,120,0,18
NA,503,NA,NA,NA,clatsop,41,7,NA,NA,NA,30776,3465,3182,2731,500,308,18
NA,406,NA,NA,NA,deer lodge,30,23,NA,NA,NA,16553,1493,1694,1785,372,149,20
NA,517,NA,NA,NA,dickinson,26,43,NA,NA,NA,24844,2423,2442,2219,522,25,13
NA,218,NA,NA,NA,mille lacs,27,95,NA,NA,NA,15165,2673,1665,1657,344,440,11
NA,517,NA,NA,NA,mackinac,26,97,NA,NA,NA,9287,660,1088,778,290,204,13
NA,406,NA,NA,NA,sweet grass,30,97,NA,NA,NA,3621,422,366,358,66,0,20
NA,406,NA,NA,NA,park,30,67,NA,NA,NA,11999,1441,1264,1155,262,48,20
NA,503,NA,NA,NA,columbia,41,9,NA,NA,NA,22967,1791,2432,2065,482,92,18
NA,218,NA,NA,NA,kanabec,27,65,NA,NA,NA,9192,976,985,896,200,0,11
NA,517,NA,NA,NA,delta,26,41,NA,NA,NA,32913,3138,3736,3169,874,165,13
NA,715,NA,NA,NA,washburn,55,129,NA,NA,NA,11665,1118,1283,1282,198,35,13
NA,715,NA,NA,NA,sawyer,55,113,NA,NA,NA,10323,805,1051,1131,204,1084,13
NA,715,NA,NA,NA,burnett,55,13,NA,NA,NA,10236,1117,1104,1138,180,194,13
NA,406,NA,NA,NA,carter,30,11,NA,NA,NA,2798,38,366,252,52,3,20
NA,406,NA,NA,NA,stillwater,30,95,NA,NA,NA,5416,362,607,528,86,11,20
NA,218,NA,NA,NA,grant,27,51,NA,NA,NA,9542,1363,1021,983,180,10,11
NA,218,NA,NA,NA,douglas,27,41,NA,NA,NA,21304,2906,2361,2205,460,21,11
NA,715,NA,NA,NA,forest,55,41,NA,NA,NA,9437,350,1169,866,156,377,13
NA,206,NA,NA,NA,klickitat,53,39,NA,NA,NA,12049,1260,1412,1076,316,277,18
NA,406,NA,NA,NA,big horn,30,3,NA,NA,NA,9824,247,1362,640,300,2829,20
NA,218,NA,NA,NA,traverse,27,155,NA,NA,NA,8053,973,972,664,164,8,11
NA,715,NA,NA,NA,florence,55,37,NA,NA,NA,3756,88,407,356,52,0,13
NA,503,NA,NA,NA,umatilla,41,59,NA,NA,NA,41703,3333,4712,3244,914,1084,18
NA,503,NA,NA,NA,wallowa,41,63,NA,NA,NA,7264,514,822,592,134,36,18
NA,517,NA,NA,NA,menominee,26,109,NA,NA,NA,25299,2537,2932,2400,534,152,13
NA,715,NA,NA,NA,price,55,99,NA,NA,NA,16344,1398,1744,1701,310,16,13
NA,605,NA,NA,NA,perkins,46,105,NA,NA,NA,6776,562,911,570,138,7,21
NA,605,NA,NA,NA,harding,46,63,NA,NA,NA,2289,102,255,234,72,0,21
NA,605,NA,NA,NA,corson,46,31,NA,NA,NA,6168,77,851,351,178,1585,21
NA,605,NA,NA,NA,campbell,46,21,NA,NA,NA,4046,130,494,206,68,0,21
NA,406,NA,NA,NA,beaverhead,30,1,NA,NA,NA,6671,610,650,662,166,20,20
NA,605,NA,NA,NA,mcpherson,46,89,NA,NA,NA,7071,671,804,418,130,0,21
NA,605,NA,NA,NA,roberts,46,109,NA,NA,NA,14929,1252,1779,1291,336,1359,21
NA,605,NA,NA,NA,marshall,46,91,NA,NA,NA,7835,536,934,647,132,266,21
NA,503,NA,NA,NA,morrow,41,49,NA,NA,NA,4783,481,537,421,86,19,18
NA,715,NA,NA,NA,oneida,55,85,NA,NA,NA,20648,2448,2398,1812,582,41,13
NA,517,NA,NA,NA,mackinac,26,97,NA,NA,NA,9287,660,1088,778,290,204,13
NA,503,NA,NA,NA,union,41,61,NA,NA,NA,17962,938,1853,1848,326,126,18
NA,406,NA,NA,NA,madison,30,57,NA,NA,NA,5998,399,560,711,74,12,20
NA,218,NA,NA,NA,benton,27,9,NA,NA,NA,15911,698,2136,1166,560,16,11
NA,503,NA,NA,NA,gilliam,41,21,NA,NA,NA,2817,373,303,246,62,14,18
NA,715,NA,NA,NA,marinette,55,75,NA,NA,NA,35748,3080,3977,3395,752,71,13
NA,517,NA,NA,NA,emmet,26,47,NA,NA,NA,16534,1936,1871,1774,390,678,13
NA,406,NA,NA,NA,powder river,30,75,NA,NA,NA,2693,0,341,210,54,3,20
NA,517,NA,NA,NA,cheboygan,26,31,NA,NA,NA,13731,1081,1595,1424,402,96,13
NA,503,NA,NA,NA,tillamook,41,57,NA,NA,NA,18606,1148,2292,1347,446,19,18
NA,517,NA,NA,NA,charlevoix,26,29,NA,NA,NA,13475,1479,1463,1580,324,243,13
NA,218,NA,NA,NA,stevens,27,149,NA,NA,NA,11106,1572,1403,896,240,0,11
NA,218,NA,NA,NA,pope,27,121,NA,NA,NA,12862,2148,1411,1291,230,0,11
NA,503,NA,NA,NA,sherman,41,55,NA,NA,NA,2271,322,253,206,42,9,18
NA,612,NA,NA,NA,isanti,27,59,NA,NA,NA,12123,1990,1012,1357,232,36,9
NA,612,NA,NA,NA,chisago,27,25,NA,NA,NA,12669,2254,1220,1743,266,13,9
NA,715,NA,NA,NA,polk,55,95,NA,NA,NA,24944,4055,2674,2613,512,374,13
NA,503,NA,NA,NA,hood river,41,27,NA,NA,NA,12740,1019,1356,1045,258,280,18
NA,503,NA,NA,NA,wasco,41,65,NA,NA,NA,15552,2121,1664,1545,450,575,18
NA,208,NA,NA,NA,lemhi,16,59,NA,NA,NA,6278,370,737,505,122,44,20
NA,207,NA,NA,NA,washington,23,29,NA,NA,NA,35187,3211,3593,4256,678,598,19
NA,207,NA,NA,NA,franklin,23,7,NA,NA,NA,20682,2562,2366,2226,472,21,19
NA,715,NA,NA,NA,barron,55,5,NA,NA,NA,34703,4548,4007,3300,782,69,13
NA,715,NA,NA,NA,rusk,55,107,NA,NA,NA,16790,1113,2033,1618,356,17,13
NA,406,NA,NA,NA,carbon,30,9,NA,NA,NA,10241,541,1133,1073,162,10,20
NA,517,NA,NA,NA,presque isle,26,141,NA,NA,NA,11996,614,1479,1024,336,0,13
NA,605,NA,NA,NA,walworth,46,129,NA,NA,NA,7648,664,853,545,246,54,21
NA,605,NA,NA,NA,edmunds,46,45,NA,NA,NA,7275,503,859,452,126,0,21
NA,605,NA,NA,NA,day,46,37,NA,NA,NA,12294,1282,1380,1053,196,197,21
NA,218,NA,NA,NA,big stone,27,11,NA,NA,NA,9607,1235,1121,931,222,0,11
NA,612,NA,NA,NA,sherburne,27,141,NA,NA,NA,10661,515,1216,995,322,96,9
NA,715,NA,NA,NA,lincoln,55,69,NA,NA,NA,22235,2464,2384,2097,518,44,13
NA,605,NA,NA,NA,dewey,46,41,NA,NA,NA,4968,176,681,324,220,1813,21
NA,605,NA,NA,NA,ziebach,46,137,NA,NA,NA,2606,39,377,176,92,915,21
NA,715,NA,NA,NA,langlade,55,67,NA,NA,NA,21975,2034,2690,2032,514,44,13
NA,414,NA,NA,NA,door,55,29,NA,NA,NA,20870,2256,2358,2059,456,63,9
NA,612,NA,NA,NA,wright,27,171,NA,NA,NA,27716,3684,3143,2942,794,0,9
NA,218,NA,NA,NA,kandiyohi,27,67,NA,NA,NA,28644,3565,3041,2937,672,29,11
NA,218,NA,NA,NA,swift,27,151,NA,NA,NA,15837,2196,1925,1423,334,16,11
NA,715,NA,NA,NA,taylor,55,119,NA,NA,NA,18456,1363,2345,1630,474,0,13
NA,715,NA,NA,NA,oconto,55,83,NA,NA,NA,26238,1823,3044,2596,552,289,13
NA,517,NA,NA,NA,charlevoix,26,29,NA,NA,NA,13475,1479,1463,1580,324,243,13
NA,207,NA,NA,NA,oxford,23,17,NA,NA,NA,44221,4766,5079,4733,1032,44,19
NA,605,NA,NA,NA,grant,46,51,NA,NA,NA,10233,893,1238,914,250,10,21
NA,612,NA,NA,NA,meeker,27,93,NA,NA,NA,18966,2068,2140,1871,398,0,9
NA,603,NA,NA,NA,coos,33,7,NA,NA,NA,35932,4296,3756,3624,818,36,19
NA,218,NA,NA,NA,lac qui parle,27,73,NA,NA,NA,14545,1714,1609,1377,256,0,11
NA,414,NA,NA,NA,door,55,29,NA,NA,NA,20870,2256,2358,2059,456,63,9
NA,715,NA,NA,NA,chippewa,55,17,NA,NA,NA,42839,4118,5208,3728,1060,171,13
NA,218,NA,NA,NA,lac qui parle,27,73,NA,NA,NA,14545,1714,1609,1377,256,0,11
NA,208,NA,NA,NA,adams,16,3,NA,NA,NA,3347,131,392,231,70,23,20
NA,207,NA,NA,NA,hancock,23,9,NA,NA,NA,32105,4250,3256,4106,676,32,19
NA,605,NA,NA,NA,potter,46,107,NA,NA,NA,4688,482,585,369,150,14,21
NA,605,NA,NA,NA,faulk,46,49,NA,NA,NA,4752,720,548,381,108,0,21
NA,605,NA,NA,NA,spink,46,115,NA,NA,NA,12204,1442,1313,1108,238,24,21
NA,208,NA,NA,NA,valley,16,85,NA,NA,NA,4270,238,573,230,92,30,20
NA,605,NA,NA,NA,butte,46,19,NA,NA,NA,8161,645,905,704,204,82,21
NA,517,NA,NA,NA,leelanau,26,89,NA,NA,NA,8647,700,1022,897,214,268,13
NA,715,NA,NA,NA,st. croix,55,109,NA,NA,NA,25905,3610,3030,2705,850,26,13
NA,715,NA,NA,NA,dunn,55,33,NA,NA,NA,27341,2749,3085,2764,526,55,13
NA,517,NA,NA,NA,antrim,26,9,NA,NA,NA,10721,654,1072,1307,224,96,13
NA,517,NA,NA,NA,alpena,26,7,NA,NA,NA,22189,1682,2653,2000,882,22,13
NA,517,NA,NA,NA,montmorency,26,119,NA,NA,NA,4125,132,435,363,80,0,13
NA,517,NA,NA,NA,otsego,26,137,NA,NA,NA,6435,329,681,587,182,13,13
NA,517,NA,NA,NA,leelanau,26,89,NA,NA,NA,8647,700,1022,897,214,268,13
NA,605,NA,NA,NA,clark,46,25,NA,NA,NA,8369,854,926,707,126,0,21
NA,612,NA,NA,NA,chippewa,27,23,NA,NA,NA,16739,2457,1941,1533,354,17,9
NA,715,NA,NA,NA,menominee,55,78,NA,NA,NA,0,0,0,0,0,0,13
NA,503,NA,NA,NA,baker,41,1,NA,NA,NA,16175,1795,1651,1680,372,65,18
NA,503,NA,NA,NA,polk,41,53,NA,NA,NA,26317,1494,3120,2067,524,158,18
NA,503,NA,NA,NA,wheeler,41,69,NA,NA,NA,3313,285,407,185,52,3,18
NA,414,NA,NA,NA,marinette,55,75,NA,NA,NA,35748,3080,3977,3395,752,71,9
NA,517,NA,NA,NA,leelanau,26,89,NA,NA,NA,8647,700,1022,897,214,268,13
NA,503,NA,NA,NA,lincoln,41,41,NA,NA,NA,21308,733,2296,2077,520,405,18
NA,605,NA,NA,NA,meade,46,93,133,south dakota,washington,11516,551,1168,977,274,115,21
NA,715,NA,NA,NA,clark,55,19,NA,NA,NA,32459,2559,3709,3357,750,97,13
